RU_3_inform_suppressed_generic,3,battlechatter/ru/3/RU_3_inform_suppressed_generic_03.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_3_inform_suppressed_generic,4,battlechatter/ru/3/RU_3_inform_suppressed_generic_04.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7

GE_0_inform_suppressed_generic,1,battlechatter/ge/0/GE_0_inform_suppressed_generic_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_0_inform_suppressed_generic,2,battlechatter/ge/0/GE_0_inform_suppressed_generic_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_0_inform_suppressed_generic,3,battlechatter/ge/0/GE_0_inform_suppressed_generic_03.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_0_inform_suppressed_generic,4,battlechatter/ge/0/GE_0_inform_suppressed_generic_04.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_1_inform_suppressed_generic,1,battlechatter/ge/1/GE_4_inform_suppressed_generic_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_1_inform_suppressed_generic,2,battlechatter/ge/1/GE_4_inform_suppressed_generic_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_1_inform_suppressed_generic,3,battlechatter/ge/1/GE_4_inform_suppressed_generic_03.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_1_inform_suppressed_generic,4,battlechatter/ge/1/GE_4_inform_suppressed_generic_04.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_2_inform_suppressed_generic,1,battlechatter/ge/2/GE_2_inform_suppressed_generic_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_2_inform_suppressed_generic,2,battlechatter/ge/2/GE_2_inform_suppressed_generic_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_2_inform_suppressed_generic,3,battlechatter/ge/2/GE_2_inform_suppressed_generic_03.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_2_inform_suppressed_generic,4,battlechatter/ge/2/GE_2_inform_suppressed_generic_04.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_3_inform_suppressed_generic,1,battlechatter/ge/3/GE_3_inform_suppressed_generic_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_3_inform_suppressed_generic,2,battlechatter/ge/3/GE_3_inform_suppressed_generic_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_3_inform_suppressed_generic,3,battlechatter/ge/3/GE_3_inform_suppressed_generic_03.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_3_inform_suppressed_generic,4,battlechatter/ge/3/GE_3_inform_suppressed_generic_04.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7


# LANDMARKS,,,,,chatterax,,,,,,,,,


US_rnd_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_bra_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_mcc_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_0_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_1_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_2_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_3_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7

UK_pri_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_mcg_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_0_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_1_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_2_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_3_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7

RU_vsk_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_frs_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_0_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_1_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_2_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_3_landmark_behind_antiaircraftgun,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7

GE_0_landmark_behind_antiaircraftgun,1,battlechatter/ge/0/GE_0_landmark_behind_antiairgun_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_0_landmark_behind_antiaircraftgun,2,battlechatter/ge/0/GE_0_landmark_behind_antiairgun_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_1_landmark_behind_antiaircraftgun,1,battlechatter/ge/1/GE_4_landmark_behind_antiairgun_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_1_landmark_behind_antiaircraftgun,2,battlechatter/ge/1/GE_4_landmark_behind_antiairgun_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_2_landmark_behind_antiaircraftgun,1,battlechatter/ge/2/GE_2_landmark_behind_antiairgun_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_2_landmark_behind_antiaircraftgun,2,battlechatter/ge/2/GE_2_landmark_behind_antiairgun_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_3_landmark_behind_antiaircraftgun,1,battlechatter/ge/3/GE_3_landmark_behind_antiairgun_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_3_landmark_behind_antiaircraftgun,2,battlechatter/ge/3/GE_3_landmark_behind_antiairgun_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7


US_rnd_landmark_behind_antitankgun,1,battlechatter/us/rnd/US_rnd_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_rnd_landmark_behind_antitankgun,2,battlechatter/us/rnd/US_rnd_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_bra_landmark_behind_antitankgun,1,battlechatter/us/bra/US_bra_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_bra_landmark_behind_antitankgun,2,battlechatter/us/bra/US_bra_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_mcc_landmark_behind_antitankgun,1,battlechatter/us/mcc/US_mcc_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_mcc_landmark_behind_antitankgun,2,battlechatter/us/mcc/US_mcc_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_0_landmark_behind_antitankgun,1,battlechatter/us/0/US_0_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_0_landmark_behind_antitankgun,2,battlechatter/us/0/US_0_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_1_landmark_behind_antitankgun,1,battlechatter/us/1/US_1_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_1_landmark_behind_antitankgun,2,battlechatter/us/1/US_1_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_2_landmark_behind_antitankgun,1,battlechatter/us/2/US_2_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_2_landmark_behind_antitankgun,2,battlechatter/us/2/US_2_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_3_landmark_behind_antitankgun,1,battlechatter/us/3/US_3_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_3_landmark_behind_antitankgun,2,battlechatter/us/3/US_3_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7

UK_pri_landmark_behind_antitankgun,1,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_mcg_landmark_behind_antitankgun,1,battlechatter/uk/mcg/UK_mcg_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_mcg_landmark_behind_antitankgun,2,battlechatter/uk/mcg/UK_mcg_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_landmark_behind_antitankgun,1,battlechatter/uk/0/UK_0_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_landmark_behind_antitankgun,2,battlechatter/uk/0/UK_0_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_landmark_behind_antitankgun,1,battlechatter/uk/1/UK_1_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_landmark_behind_antitankgun,2,battlechatter/uk/1/UK_1_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_2_landmark_behind_antitankgun,1,battlechatter/uk/2/UK_2_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_2_landmark_behind_antitankgun,2,battlechatter/uk/2/UK_2_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_3_landmark_behind_antitankgun,1,battlechatter/uk/3/UK_3_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_3_landmark_behind_antitankgun,2,battlechatter/uk/3/UK_3_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7

RU_vsk_landmark_behind_antitankgun,1,battlechatter/ru/vsk/RU_vsk_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_vsk_landmark_behind_antitankgun,2,battlechatter/ru/vsk/RU_vsk_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_frs_landmark_behind_antitankgun,1,battlechatter/ru/frs/RU_frs_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_frs_landmark_behind_antitankgun,2,battlechatter/ru/frs/RU_frs_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_0_landmark_behind_antitankgun,1,battlechatter/ru/0/RU_4_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_0_landmark_behind_antitankgun,2,battlechatter/ru/0/RU_4_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_1_landmark_behind_antitankgun,1,battlechatter/ru/1/RU_1_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_2_landmark_behind_antitankgun,1,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_3_landmark_behind_antitankgun,1,battlechatter/ru/3/RU_3_landmark_behind_antitankgun_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_3_landmark_behind_antitankgun,2,battlechatter/ru/3/RU_3_landmark_behind_antitankgun_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7

GE_0_landmark_behind_antitankgun,1,battlechatter/ge/0/GE_0_landmark_behind_antitankgun_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_0_landmark_behind_antitankgun,2,battlechatter/ge/0/GE_0_landmark_behind_antitankgun_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_1_landmark_behind_antitankgun,1,battlechatter/ge/1/GE_4_landmark_behind_antitankgun_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_1_landmark_behind_antitankgun,2,battlechatter/ge/1/GE_4_landmark_behind_antitankgun_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_2_landmark_behind_antitankgun,1,battlechatter/ge/2/GE_2_landmark_behind_antitankgun_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_2_landmark_behind_antitankgun,2,battlechatter/ge/2/GE_2_landmark_behind_antitankgun_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_3_landmark_behind_antitankgun,1,battlechatter/ge/3/GE_3_landmark_behind_antitankgun_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_3_landmark_behind_antitankgun,2,battlechatter/ge/3/GE_3_landmark_behind_antitankgun_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7


US_rnd_landmark_behind_barrels,1,battlechatter/us/rnd/US_rnd_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_rnd_landmark_behind_barrels,2,battlechatter/us/rnd/US_rnd_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_bra_landmark_behind_barrels,1,battlechatter/us/bra/US_bra_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_bra_landmark_behind_barrels,2,battlechatter/us/bra/US_bra_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_mcc_landmark_behind_barrels,1,battlechatter/us/mcc/US_mcc_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_mcc_landmark_behind_barrels,2,battlechatter/us/mcc/US_mcc_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_0_landmark_behind_barrels,1,battlechatter/us/0/US_0_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_0_landmark_behind_barrels,2,battlechatter/us/0/US_0_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_1_landmark_behind_barrels,1,battlechatter/us/1/US_1_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_1_landmark_behind_barrels,2,battlechatter/us/1/US_1_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_2_landmark_behind_barrels,1,battlechatter/us/2/US_2_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_2_landmark_behind_barrels,2,battlechatter/us/2/US_2_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_3_landmark_behind_barrels,1,battlechatter/us/3/US_3_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
US_3_landmark_behind_barrels,2,battlechatter/us/3/US_3_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7

UK_pri_landmark_behind_barrels,1,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_mcg_landmark_behind_barrels,1,battlechatter/uk/mcg/UK_mcg_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_mcg_landmark_behind_barrels,2,battlechatter/uk/mcg/UK_mcg_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_landmark_behind_barrels,1,battlechatter/uk/0/UK_0_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_landmark_behind_barrels,2,battlechatter/uk/0/UK_0_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_landmark_behind_barrels,1,battlechatter/uk/1/UK_1_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_landmark_behind_barrels,2,battlechatter/uk/1/UK_1_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_2_landmark_behind_barrels,1,battlechatter/uk/2/UK_2_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_3_landmark_behind_barrels,1,battlechatter/uk/3/UK_3_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_3_landmark_behind_barrels,2,battlechatter/uk/3/UK_3_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7

RU_vsk_landmark_behind_barrels,1,battlechatter/ru/vsk/RU_vsk_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_vsk_landmark_behind_barrels,2,battlechatter/ru/vsk/RU_vsk_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_frs_landmark_behind_barrels,1,battlechatter/ru/frs/RU_frs_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_frs_landmark_behind_barrels,2,battlechatter/ru/frs/RU_frs_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_0_landmark_behind_barrels,1,battlechatter/ru/0/RU_4_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_0_landmark_behind_barrels,2,battlechatter/ru/0/RU_4_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_1_landmark_behind_barrels,1,battlechatter/ru/1/RU_1_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_1_landmark_behind_barrels,2,battlechatter/ru/1/RU_1_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_2_landmark_behind_barrels,1,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_3_landmark_behind_barrels,1,battlechatter/ru/3/RU_3_landmark_behind_barrels_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
RU_3_landmark_behind_barrels,2,battlechatter/ru/3/RU_3_landmark_behind_barrels_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7

GE_0_landmark_behind_barrels,1,battlechatter/ge/0/GE_0_landmark_behind_barrels_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_0_landmark_behind_barrels,2,battlechatter/ge/0/GE_0_landmark_behind_barrels_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_1_landmark_behind_barrels,1,battlechatter/ge/1/GE_4_landmark_behind_barrels_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_1_landmark_behind_barrels,2,battlechatter/ge/1/GE_4_landmark_behind_barrels_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_2_landmark_behind_barrels,1,battlechatter/ge/2/GE_2_landmark_behind_barrels_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_2_landmark_behind_barrels,2,battlechatter/ge/2/GE_2_landmark_behind_barrels_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_3_landmark_behind_barrels,1,battlechatter/ge/3/GE_3_landmark_behind_barrels_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_3_landmark_behind_barrels,2,battlechatter/ge/3/GE_3_landmark_behind_barrels_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7


US_rnd_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_bra_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_mcc_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_0_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_1_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_2_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_3_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7

UK_pri_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_mcg_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_0_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_1_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_2_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_3_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7

RU_vsk_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_frs_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_0_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_1_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_2_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_3_landmark_behind_boxcar,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7

GE_0_landmark_behind_boxcar,1,battlechatter/ge/0/GE_0_landmark_behind_boxcar_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_0_landmark_behind_boxcar,2,battlechatter/ge/0/GE_0_landmark_behind_boxcar_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_1_landmark_behind_boxcar,1,battlechatter/ge/1/GE_4_landmark_behind_boxcar_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_1_landmark_behind_boxcar,2,battlechatter/ge/1/GE_4_landmark_behind_boxcar_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_2_landmark_behind_boxcar,1,battlechatter/ge/2/GE_2_landmark_behind_boxcar_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_2_landmark_behind_boxcar,2,battlechatter/ge/2/GE_2_landmark_behind_boxcar_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_3_landmark_behind_boxcar,1,battlechatter/ge/3/GE_3_landmark_behind_boxcar_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
GE_3_landmark_behind_boxcar,2,battlechatter/ge/3/GE_3_landmark_behind_boxcar_02.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7


US_rnd_landmark_behind_brencarrier,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_bra_landmark_behind_brencarrier,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_mcc_landmark_behind_brencarrier,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_0_landmark_behind_brencarrier,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_1_landmark_behind_brencarrier,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_2_landmark_behind_brencarrier,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
US_3_landmark_behind_brencarrier,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7

UK_pri_landmark_behind_brencarrier,1,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
UK_mcg_landmark_behind_brencarrier,1,battlechatter/uk/mcg/UK_mcg_landmark_behind_brencarrier_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_mcg_landmark_behind_brencarrier,2,battlechatter/uk/mcg/UK_mcg_landmark_behind_brencarrier_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_landmark_behind_brencarrier,1,battlechatter/uk/0/UK_0_landmark_behind_brencarrier_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_0_landmark_behind_brencarrier,2,battlechatter/uk/0/UK_0_landmark_behind_brencarrier_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_landmark_behind_brencarrier,1,battlechatter/uk/1/UK_1_landmark_behind_brencarrier_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_1_landmark_behind_brencarrier,2,battlechatter/uk/1/UK_1_landmark_behind_brencarrier_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_2_landmark_behind_brencarrier,1,battlechatter/uk/2/UK_2_landmark_behind_brencarrier_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_2_landmark_behind_brencarrier,2,battlechatter/uk/2/UK_2_landmark_behind_brencarrier_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_3_landmark_behind_brencarrier,1,battlechatter/uk/3/UK_3_landmark_behind_brencarrier_01.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7
UK_3_landmark_behind_brencarrier,2,battlechatter/uk/3/UK_3_landmark_behind_brencarrier_02.wav,0.95,0.95,chatteral,,,120,2800,voice,streamed,,,0.7

RU_vsk_landmark_behind_brencarrier,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_frs_landmark_behind_brencarrier,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_0_landmark_behind_brencarrier,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_1_landmark_behind_brencarrier,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_2_landmark_behind_brencarrier,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7
RU_3_landmark_behind_brencarrier,,null.wav,0.95,0.95,chatteral,,,120,2800,voice,,,,0.7

GE_0_landmark_behind_brencarrier,1,battlechatter/ge/0/GE_0_landmark_behind_brencarrier_01.wav,0.85,0.85,chatterax,,,120,2800,voice,streamed,,,0.7
