weap_fraggrenade_fire,,weapons/grenade/US_Grenade_Throw.wav,0.48,0.53,wpnai,0.95,1.05,35,350,weapon,,,,0.7,,,,,weapon2
weap_mp44_fire,,weapons/mp44/wpnfire_mp44_plyr_pnchy_ed3.wav,0.66,0.71,wpnai,0.98,1.03,35,8400,weapon,,,,0.7,,,,,weapon2
weap_svt40_fire,,weapons/svt40/wpnfire_svt_plyr_dark2.wav,0.65,0.7,wpnai,0.88,0.9,35,8400,weapon,,,,0.7,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,,weapon2
weap_kar98k_sniper_fire,,weapons/kar98k/kar98_sniper.wav,0.62,0.67,wpnai,1.05,0.96,35,8400,weapon,,,,0.7,!toujane !elalamein !eldaba,,,,weapon2
weap_g43_fire,1,weapons/g43/wpnfire_g43_plyr_blnc2.wav,0.73,0.78,wpnai,0.95,1.25,35,8400,weapon,,10,,0.7,!eldaba,,,,weapon2
weap_g43_fire,2,weapons/g43/wpnfire_g43_plyr_blnc2.wav,0.68,0.73,wpnai,1.05,1.35,35,8400,weapon,,,,0.7,!eldaba,,,,weapon2
weap_g43_sniper_fire,,weapons/g43/mrk_g43_1g2.wav,0.59,0.65,wpnai,0.96,1.07,35,8400,weapon,,,,0.7,!eldaba,,,,weapon2
weap_webley_fire,,weapons/webley/wpnfire_webley.wav,0.6,0.7,wpnai,0.9,0.9,35,8400,weapon,,,,0.7,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,weapon2
weap_shotgun_fire_pump,,weapons/shotgun/wpnfire_shotgun1.wav,0.69,0.75,wpnai,1.05,0.95,35,8400,weapon,,,,0.7,all_mp,,,,weapon2
weap_mortar_fire,,weapons/mortar/wpnfire_mortar2.wav,1,1,wpnai,0.9,0.9,35,4800,weapon,streamed,,,0.7,,,,,weapon2
weap_mortar_fire_alt,,weapons/mortar/wpnfire_mortar.wav,1,1,wpnai,0.9,0.9,35,4800,weapon,streamed,,,0.7,,,,,weapon2
pavlov_kar98ksniper,,weapons/kar98k/kar98_sniper.wav,0.55,0.6,wpnai,1.05,0.96,35,15000,voice,,,,0.7,!toujane !elalamein !eldaba,,,,weapon2
antitank_rifle_fire,,weapons/AntiTank/rat_01.wav,0.48,0.53,wpnai,1.05,0.96,35,4200,weapon,,,,0.7,!toujane !elalamein !eldaba !toujane_ride,,,,weapon2
antitank_rifle_fire,,weapons/flak/mrk_weapon_flak20_3.wav,0.8,0.85,wpnai,0.65,0.75,35,15000,weapon,,,,0.65,toujane_ride,,,,

#Weapon Foley,,,,,,,,,,,,,,,,,,,
player_out_of_ammo,,weapons/dry_fire.wav,0.5,0.55,wpnplyr,0.9,1,7,500,auto,,,,,,,,,
end_of_autoclip,,weapons/dry_fire.wav,0.4,0.45,wpnplyr,0.7,0.8,7,500,auto,,,,,,,,,
weap_pickup,,misc/PU_Weapon02.wav,0.9,0.9,wpnplyr,0.9,0.9,7,500,auto,,,,,,,,,
weap_ammo_pickup,,misc/pu_weapon02.wav,0.38,0.53,wpnplyr,0.9,0.9,7,500,auto,,,,,,,,,
weap_raise,,misc/wpnarm_2.wav,0.45,0.5,wpnplyr,0.9,1.2,7,500,auto,,,,,,,,weap_raise_layer,
weap_raise_layer,1,misc/pu_weapon01.wav,0.25,0.3,wpnplyr,0.9,0.9,7,500,auto,,,,,,,,,
weap_raise_layer,2,misc/pu_weapon02.wav,0.18,0.23,wpnplyr,0.9,0.9,7,500,auto,,,,,,,,,
weap_raise_layer,3,misc/pu_weapon04.wav,0.25,0.3,wpnplyr,0.9,0.9,7,500,auto,,,,,,,,,
weap_putaway,,null.wav,0.38,0.45,wpnplyr,0.9,0.9,7,500,auto,,,,,,,,,
weap_drop,1,null.wav,0.38,0.45,wpnplyr,0.9,0.9,7,500,auto,,,,,,,,,
weap_drop,2,null.wav,0.38,0.45,wpnplyr,0.9,0.9,7,500,auto,,,,,,,,,
weap_bar_reload,,weapons/bar/bar_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,end_of_autoclip,
weap_bar_reload_not_empty,,weapons/bar/bar_reload_not_empty.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_bar_pickup,,misc/PU_Weapon03.wav,0.76,0.83,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_bar_ammopickup,,misc/PU_Weapon02.wav,0.76,0.83,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_bar_raise,,misc/Equip_Rifle02.wav,0.76,0.83,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_bar_putaway,,null.wav,0.76,0.83,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_bren_reload,,weapons/bren/bren_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,end_of_autoclip,,715
weap_bren_reload_not_empty,,weapons/bren/bren_reload_not_empty.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,,1000
weap_colt_reload,,weapons/colt/colt45_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_colt_reload_not_empty,,weapons/colt/colt45_reload_not_empty.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_tt30_reload,,weapons/colt/colt45_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,,,
weap_tt30_reload_not_empty,,weapons/colt/colt45_reload_not_empty.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,,,
weap_enfield_reload,,null.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,,
weap_enfield_reload_start,,weapons/enfield/enfield_reload_start.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,,
weap_enfield_reload_loop,,weapons/enfield/enfield_reload_loop.wav,0.83,1,wpnplyr,0.9,0.9,7,500,music,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,,
weap_enfield_reload_end,,weapons/enfield/enfield_reload_end.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,,
weap_enfield_rechamber,,weapons/kar98k/kar98_rechamber.wav,0.77,0.9,wpnplyr,,,7,500,music,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,,
weap_fg42_reload,,weapons/fg42/fg42_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba,,,end_of_autoclip,,
weap_fg42_reload_not_empty,,weapons/fg42/fg42_reload_not_empty.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba,,,,,
weap_kar98k_reload,,weapons/kar98k/kar98_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,,,,,,
weap_kar98k_rechamber,,weapons/kar98k/kar98_rechamber.wav,0.77,0.9,wpnplyr,,,7,500,music,,,,,,,,,,
weap_kar98k_sniper_reload_start,,weapons/kar98k/kar98_reload_start.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba,,,,,
weap_kar98k_sniper_reload_loop,,weapons/kar98k/kar98_reload_loop.wav,0.83,1,wpnplyr,0.9,0.9,7,500,music,,,,,!toujane !elalamein !eldaba,,,,,
weap_kar98k_sniper_reload_end,,weapons/kar98k/kar98_reload_end.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba,,,,,
weap_kar98k_sniper_rechamber,,weapons/kar98k/kar98_rechamber.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba,,,,,
weap_g43_reload,,weapons/g43/g43_rld.wav,0.83,1,wpnplyr,,,7,500,music,,,,,,,,,,446
weap_g43_reload_not_empty,,weapons/g43/g43_rld.wav,0.83,1,wpnplyr,0.9,0.9,7,500,music,,,,,,,,,,446
weap_g43_sniper_reload,,weapons/g43/g43_rld.wav,0.83,1,wpnplyr,,,7,500,music,,,,,,,,,,446
weap_g43_sniper_reload_not_empty,,weapons/g43/g43_rld.wav,0.83,1,wpnplyr,0.9,0.9,7,500,music,,,,,,,,,,446
weap_luger_reload,,weapons/luger/luger_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,,,,,,261
weap_luger_reload_not_empty,,weapons/luger/luger_reload_not_empty.wav,0.83,1,wpnplyr,,,7,500,music,,,,,,,,,,
weap_m1carbine_reload,,weapons/m1carbine/m1carbine_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_m1carbine_reload_not_empty,,weapons/m1carbine/m1carbine_reload_not_empty.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_m1garand_reload,,weapons/m1garand/m1garand_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_nagant_reload,,weapons/nagant/nagant_rld.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,,,
weap_nagant_rechamber,,weapons/kar98k/kar98_rechamber.wav,0.77,0.9,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,,,
weap_nagant_sniper_reload,,weapons/nagant/nagant_rld.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,,,
weap_nagant_sniper_rechamber,,weapons/kar98k/kar98_rechamber.wav,0.77,0.9,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,,,
weap_mp40_reload,,weapons/mp40/mp40_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,,,,end_of_autoclip,,420
weap_mp40_reload_not_empty,,weapons/mp40/mp40_reload_not_empty.wav,0.83,1,wpnplyr,,,7,500,music,,,,,,,,,,400
weap_ppsh_reload,,weapons/ppsh/ppsh_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,end_of_autoclip,,
weap_ppsh_reload_not_empty,,weapons/ppsh/ppsh_reload_not_empty.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,,,
weap_ppsh42_reload,,weapons/ppsh/ppsh42_rld.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,end_of_autoclip,,
weap_ppsh42_reload_not_empty,,weapons/ppsh/ppsh42_rld_not_empty.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,,,
weap_springfield_reload_start,,weapons/kar98k/kar98_reload_start.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_springfield_reload_loop,,weapons/kar98k/kar98_reload_loop.wav,0.83,1,wpnplyr,0.9,0.9,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_springfield_reload,,weapons/springfield/springfield_reload_loop.wav,0.83,1,wpnplyr,0.9,0.9,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_springfield_reload_end,,weapons/enfield/enfield_reload_end.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_springfield_rechamber,,weapons/kar98k/kar98_rechamber.wav,0.77,0.9,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,,
weap_sten_reload,,weapons/sten/sten_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,end_of_autoclip,,
weap_sten_reload_not_empty,,weapons/sten/sten_reload_not_empty.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,,
weap_thompson_reload,,weapons/thompson/thompson_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,end_of_autoclip,,368
weap_thompson_reload_not_empty,,weapons/thompson/thompson_reload_not_empty.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,,364
weap_panzerfaust_projectile,,null.wav,0.76,0.83,wpnplyr,,,7,500,music,,,looping,,,,,,,
weap_panzerfaust_reload,,null.wav,0.76,0.83,wpnplyr,,,7,500,music,,,,,,,,,,
weap_panzerschreck_reload,,weapons/panzerschreck/wpnrld_panzerscr.wav,0.76,0.83,wpnplyr,,,7,500,music,,,,,!eldaba,,,,,180
weap_fraggrenade_reload,,null.wav,0.76,0.83,wpnplyr,,,7,500,music,,,,,,,,,,
weap_mp44_reload,,weapons/mp44/mp44_reload.wav,0.83,1,wpnplyr,,,7,500,music,,,,,,,,end_of_autoclip,,
weap_mp44_reload_not_empty,,weapons/mp44/mp44_reload_not_empty.wav,0.83,1,wpnplyr,,,7,500,music,,,,,,,,,,
weap_svt40_reload,,weapons/svt40/svt40_rld.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,,,
#weap_shotgun_reload_start,,weapons/shotgun/wpnfoley_shotgun_load3.wav,0.83,1,wpnplyr,,,7,500,music,,,,,all_mp,,,,,500
weap_shotgun_reload_loop,,weapons/shotgun/wpnfoley_shotgun_load3.wav,0.83,1,wpnplyr,,,7,500,music,,,,,all_mp,,,,,300
weap_shotgun_pump,,weapons/shotgun/mrk_12ga_shotgun_pump1.wav,0.83,1,wpnplyr,,,7,500,music,,,,,all_mp,,,,,200
weap_webley_reload,,weapons/webley/wpnrld_webley_rev.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,,650
weap_webley_reload_not_empty,,weapons/webley/wpnrld_webley_rev.wav,0.83,1,wpnplyr,,,7,500,music,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,,650
weap_fraggrenade_pin,,weapons/grenade/US_Grenade_pin.wav,0.76,0.83,wpnplyr,,,7,500,weapon,,,,,,,,,
weap_grenade_rechamber,,weapons/grenade/US_Grenade_pin.wav,0.76,0.83,wpnplyr,,,7,500,weapon,,,,,,,,,
weap_boltrifle_rechamber,,weapons/foley/mrk_rifle_rechamber1b.wav,0.83,1,wpnplyr,,,7,500,music,,,,,,,,,
weap_offhand_select,,misc/pu_weapon02.wav,0.38,0.53,wpnplyr,0.9,0.9,7,500,music,,,,,,,,,

#Weapon Foley NPC,,,,,,,,,,,,,,,,,,,
player_out_of_ammo_npc,,weapons/dry_fire.wav,0.3,0.38,wpnai,0.9,0.9,7,500,auto,,,,,,,,,weapon1
weap_pickup_npc,,misc/PU_Weapon02.wav,0.6,0.6,wpnai,0.9,0.9,7,500,auto,,,,,,,,,weapon1
weap_ammo_pickup_npc,,misc/pu_weapon02.wav,0.38,0.53,wpnai,0.9,0.9,7,500,auto,,,,,,,,,weapon1
weap_raise_npc,,misc/wpnarm_2.wav,0.45,0.5,wpnai,0.9,1.2,7,500,auto,,,,,,,,weap_raise_layer_npc,weapon1
weap_raise_layer_npc,1,misc/pu_weapon01.wav,0.25,0.3,wpnai,0.9,0.9,7,500,auto,,,,,,,,,weapon1
weap_raise_layer_npc,2,misc/pu_weapon02.wav,0.18,0.23,wpnai,0.9,0.9,7,500,auto,,,,,,,,,weapon1
weap_raise_layer_npc,3,misc/pu_weapon04.wav,0.25,0.3,wpnai,0.9,0.9,7,500,auto,,,,,,,,,weapon1
weap_putaway_npc,,null.wav,0.38,0.45,wpnai,0.9,0.9,7,500,auto,,,,,,,,,weapon1
weap_drop_npc,1,null.wav,0.38,0.45,wpnai,0.9,0.9,7,500,auto,,,,,,,,,weapon1
weap_drop_npc,2,null.wav,0.38,0.45,wpnai,0.9,0.9,7,500,auto,,,,,,,,,weapon1
weap_bar_reload_npc,,weapons/bar/bar_reload.wav,0.83,1,wpnai,,,7,500,auto,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,weapon1,
weap_bar_reload_not_empty_npc,,weapons/bar/bar_reload_not_empty.wav,0.83,1,wpnai,,,7,500,auto,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,weapon1,
weap_bar_pickup_npc,,misc/PU_Weapon03.wav,0.76,0.83,wpnai,,,7,500,auto,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,weapon1,
weap_bar_ammopickup_npc,,misc/PU_Weapon02.wav,0.76,0.83,wpnai,,,7,500,auto,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,weapon1,
weap_bar_raise_npc,,misc/Equip_Rifle02.wav,0.76,0.83,wpnai,,,7,500,auto,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,weapon1,
weap_bar_putaway_npc,,null.wav,0.76,0.83,wpnai,,,7,500,auto,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,weapon1,
weap_bren_reload_npc,,weapons/bren/bren_reload.wav,0.83,1,wpnai,,,7,500,auto,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,weapon1,715
weap_bren_reload_not_empty_npc,,weapons/bren/bren_reload_not_empty.wav,0.83,1,wpnai,,,7,500,auto,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,weapon1,1000
weap_colt_reload_npc,,weapons/colt/colt45_reload.wav,0.83,1,wpnai,,,7,500,auto,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,weapon1,
weap_colt_reload_not_empty_npc,,weapons/colt/colt45_reload_not_empty.wav,0.83,1,wpnai,,,7,500,auto,,,,,!toujane !elalamein !eldaba !decoytrenches !decoytown !moscow !demolition !tankhunt !trainyard !cityhall !downtown_assault !downtown_sniper !toujane_ride !matmata !libya !88ridge !beltot !crossroads !newvillers !breakout,,,,weapon1,
weap_tt30_reload_npc,,weapons/colt/colt45_reload.wav,0.83,1,wpnai,,,7,500,auto,,,,,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,,weapon1,
weap_tt30_reload_not_empty_npc,,weapons/colt/colt45_reload_not_empty.wav,0.83,1,wpnai,,,7,500,auto,,,,,!toujane !elalamein !eldaba !duhoc_assault !duhoc_town !decoytrenches !decoytown !toujane_ride !matmata !libya !88ridge !duhoc_defend !silotown_assault !beltot !crossroads !newvillers !breakout !bergstein !hill400_assault !hill400_defend,,,,weapon1,
weap_enfield_reload_npc,,null.wav,0.83,1,wpnai,,,7,500,auto,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,weapon1,
weap_enfield_reload_start_npc,,weapons/enfield/enfield_reload_start.wav,0.83,1,wpnai,,,7,500,auto,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,weapon1,
weap_enfield_reload_loop_npc,,weapons/enfield/enfield_reload_loop.wav,0.83,1,wpnai,0.9,0.9,7,500,auto,,,,,!duhoc_assault !duhoc_town !duhoc_defend !silotown_assault !bergstein !hill400_assault !hill400_defend !rhine !moscow !demolition !tankhunt !trainyard !downtown_assault !cityhall !downtown_sniper,,,,weapon1,
