german2_die_bastard,,voiceovers/stalingrad/german2_line_94.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_crush_fools,,voiceovers/stalingrad/german2_line_95.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_retreat,,voiceovers/stalingrad/german2_line_96.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_find_cover,,voiceovers/stalingrad/german2_line_97.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_cover_me,,voiceovers/stalingrad/german2_line_98.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_suppress_fire,,voiceovers/stalingrad/german2_line_99.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_pinned_down,,voiceovers/stalingrad/german2_line_100.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_coming_left,,voiceovers/stalingrad/german2_line_101.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_coming_right,,voiceovers/stalingrad/german2_line_102.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_slaughter_cattle,,voiceovers/stalingrad/german2_line_104.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_fall_back,,voiceovers/stalingrad/german2_line_105.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_cover_fire,,voiceovers/stalingrad/german2_line_106.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_flank_left,,voiceovers/stalingrad/german2_line_107.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_flank_right,,voiceovers/stalingrad/german2_line_108.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_open_fire,,voiceovers/stalingrad/german2_line_109.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_fire_at_will,,voiceovers/stalingrad/german2_line_110.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_fire_command,,voiceovers/stalingrad/german2_line_111.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_now,,voiceovers/stalingrad/german2_line_112.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_go,,voiceovers/stalingrad/german2_line_113.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_move,,voiceovers/stalingrad/german2_line_114.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_fire,,voiceovers/stalingrad/german2_line_115.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_granate,,voiceovers/stalingrad/german2_line_116.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_pain,1,voiceovers/stalingrad/german2_line_117.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_pain,2,voiceovers/stalingrad/german2_line_118.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_die,1,voiceovers/stalingrad/german2_line_119.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
german2_die,2,voiceovers/stalingrad/german2_line_120.wav,0.85,0.85,,,80,2500,voice,streamed,,,,
,,,0.85,0.85,,,80,2500,voice,,,,,
#Random Stalingrad Battle VO,,,0.85,0.85,,,80,2500,voice,,,,,stalingrad stalingrad_nolight
russian_random1,,voiceovers/stalingrad/Russian_amb_01.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random2,,voiceovers/stalingrad/Russian_amb_02.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random3,,voiceovers/stalingrad/Russian_amb_03.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random4,,voiceovers/stalingrad/Russian_amb_04.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random5,,voiceovers/stalingrad/Russian_amb_05.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random6,,voiceovers/stalingrad/Russian_amb_06.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random7,,voiceovers/stalingrad/Russian_amb_07.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random8,,voiceovers/stalingrad/Russian_amb_08.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random9,,voiceovers/stalingrad/Russian_amb_09.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random10,,voiceovers/stalingrad/Russian_amb_10.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random11,,voiceovers/stalingrad/Russian_amb_11.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random12,,voiceovers/stalingrad/Russian_amb_12.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random13,,voiceovers/stalingrad/Russian_amb_13.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random14,,voiceovers/stalingrad/Russian_amb_14.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random15,,voiceovers/stalingrad/Russian_amb_15.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
russian_random16,,voiceovers/stalingrad/Russian_amb_16.wav,0.85,0.85,,,80,2500,voice,streamed,,,,stalingrad stalingrad_nolight
,,,0.85,0.85,,,80,5000,voice,,,,,
stalingrad_wounded_guys,1,voiceovers/stalingrad/conscript1_line_21e.wav,0.8,0.8,,,80,5000,voice,streamed,,,,
stalingrad_wounded_guys,2,voiceovers/stalingrad/conscript1_line_21f.wav,0.8,0.8,,,80,5000,voice,streamed,,,,
stalingrad_wounded_guys,3,voiceovers/stalingrad/conscript1_line_21g.wav,0.8,0.8,,,80,5000,voice,streamed,,,,
stalingrad_wounded_guys,4,voiceovers/stalingrad/conscript2_line_23e.wav,0.8,0.8,,,80,5000,voice,streamed,,,,
stalingrad_wounded_guys,5,voiceovers/stalingrad/conscript2_line_23f.wav,0.8,0.8,,,80,5000,voice,streamed,,,,,
stalingrad_wounded_guys,6,voiceovers/stalingrad/conscript2_line_23g.wav,0.8,0.8,,,80,5000,voice,streamed,,,,,
stalingrad_wounded_guys,7,voiceovers/stalingrad/conscript2_line_23h.wav,0.8,0.8,,,80,5000,voice,streamed,,,,,
stalingrad_wounded_guys,8,voiceovers/stalingrad/conscript3_line_25a.wav,0.8,0.8,,,80,5000,voice,streamed,,,,,
,,,0.85,0.85,,,80,5000,voice,,,,,,
#Burnville,,,0.85,0.85,,,80,5000,voice,,,,,,
,,,0.85,0.85,,,80,5000,voice,,,,,,
#Foley Dialog,,,0.85,0.85,,,80,5000,voice,,,,,,
burnville_foley_1a,,voiceovers/us/burnville/Burnville_Foley_024alt2.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_GETREADY
burnville_foley_1b,,voiceovers/us/burnville/Burnville_Foley_025alt.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_LETSGO
burnville_foley_2,,voiceovers/us/burnville/Burnville_Foley_026.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_MG42
burnville_foley_3,,voiceovers/us/burnville/Burnville_Foley_027.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_SUPPRESS
burnville_foley_4,,voiceovers/us/burnville/Burnville_Foley_028.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_4
burnville_foley_5,,voiceovers/us/burnville/Burnville_Foley_029.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_5
burnville_foley_6,,voiceovers/us/burnville/Burnville_Foley_030.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_6
burnville_foley_7,,voiceovers/us/burnville/Burnville_Foley_031alt.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_7
burnville_foley_8,,voiceovers/us/burnville/Burnville_Foley_032.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville pathfinder,SUBTITLE_BURNVILLE_FOLEY_8
burnville_foley_9,,voiceovers/us/burnville/Burnville_Foley_033.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_9
burnville_foley_10,,voiceovers/us/burnville/Burnville_Foley_036.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_12
burnville_foley_11,,voiceovers/us/burnville/Burnville_Foley_035alt.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_11
burnville_foley_12,,voiceovers/us/burnville/Burnville_Foley_038.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_CLEARBUILDING
burnville_foley_13a,,voiceovers/us/burnville/Burnville_Foley_037.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_13
burnville_foley_13b,,voiceovers/us/burnville/Burnville_Foley_039alt.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_MOVINGON
burnville_foley_13c,,voiceovers/us/burnville/Burnville_Foley_040.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_UPATWINDOW
burnville_foley_14a,,voiceovers/us/burnville/Burnville_Foley_041.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_14
burnville_foley_14b,,voiceovers/us/burnville/Burnville_Foley_042.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_HOLDRIGHTHERE
burnville_foley_15,,voiceovers/us/burnville/Burnville_Foley_044.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_15
burnville_foley_16,,voiceovers/us/burnville/Burnville_Foley_045.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_16
burnville_foley_17a,,voiceovers/us/burnville/Burnville_Foley_046.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_17
burnville_foley_17b,,voiceovers/us/burnville/Burnville_Foley_043.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_LEFTFLANK
burnville_foley_18,,voiceovers/us/burnville/Burnville_Foley_047alt.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_18
burnville_foley_19,,voiceovers/us/burnville/Burnville_Foley_048.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_19
burnville_foley_20,,voiceovers/us/burnville/Burnville_Foley_049alt.wav,1.25,1.25,,,150,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_20
burnville_foley_21,,voiceovers/us/burnville/Burnville_Foley_050.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_21
burnville_foley_22,,voiceovers/us/burnville/Burnville_Foley_051alt.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_22
burnville_foley_23a,,voiceovers/us/burnville/Burnville_Foley_052alt2.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_23
burnville_foley_23b,,voiceovers/us/burnville/Burnville_Foley_053alt.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_STANDBACK
burnville_foley_24,,voiceovers/us/burnville/Burnville_Foley_054.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_24
burnville_foley_25a,,voiceovers/us/burnville/Burnville_Foley_055.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_NUMBERNEXT
burnville_foley_25b,,voiceovers/us/burnville/Burnville_Foley_056.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_TOTHERIGHT
burnville_foley_25c,,voiceovers/us/burnville/Burnville_Foley_057alt.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_25
burnville_foley_26,,voiceovers/us/burnville/Burnville_Foley_058alt3.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_26
burnville_foley_27,,voiceovers/us/burnville/Burnville_Foley_059.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_WORKTOWARD
burnville_foley_28,,voiceovers/us/burnville/Burnville_Foley_060.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_EXPLOSIVESGO
burnville_foley_29,,voiceovers/us/burnville/Burnville_Foley_061alt.wav,1.15,1,,,120,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_ENDING
burnville_foley_29a,,voiceovers/us/burnville/Burnville_Foley_061alt_a.wav,1.15,1,,,120,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_29A
burnville_foley_29b,,voiceovers/us/burnville/Burnville_Foley_061alt_b.wav,1.15,1,,,120,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_29B
burnville_foley_29c,,voiceovers/us/burnville/Burnville_Foley_061alt_c.wav,1.15,1,,,120,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_FOLEY_29C
,,,,,,,80,5000,voice,,,,,,
burnville_end_distantfriendly1,,voiceovers/us/burnville/Burnville_Redshts_B_002alt.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_END_DISTANTFRIENDLY1
burnville_end_distantfriendly2,,voiceovers/us/burnville/Burnville_Redshirts_C_004.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_END_DISTANTFRIENDLY2
burnville_end_distantfriendly3,,voiceovers/us/burnville/Burnville_Redshirts_E_005.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_END_DISTANTFRIENDLY3
burnville_end_distantfriendly4,,voiceovers/us/burnville/Burnville_Redshirts_K_001.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_END_DISTANTFRIENDLY4
burnville_end_distantfriendly5,,voiceovers/us/burnville/Burnville_Redshirts_E_006.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,burnville,SUBTITLE_BURNVILLE_END_DISTANTFRIENDLY5
,,,0.85,0.85,,,80,5000,voice,,,,,,
#Redshirt dialog,,,0.85,0.85,,,80,5000,voice,,,,,,
,,,0.85,0.85,,,80,5000,voice,,,,,,
#cheerleader,,,0.85,0.85,,,80,5000,voice,,,,,,
cheerleader_die,,null.wav,0.85,0.85,,,80,5000,voice,,,,,,
cheerleader_shot,,null.wav,0.85,0.85,,,80,5000,voice,,,,,,
,,,0.85,0.85,,,80,5000,voice,,,,,,
#Educated,,,0.85,0.85,,,80,5000,voice,,,,,,
educated_die,,null.wav,0.85,0.85,,,80,5000,voice,,,,,,
educated_shot,,null.wav,0.85,0.85,,,80,5000,voice,,,,,,
,,,0.85,0.85,,,80,5000,voice
#Fearless,,,0.85,0.85,,,80,5000,voice
fearless_die,,null.wav,0.85,0.85,,,80,5000,voice
fearless_shot,,null.wav,0.85,0.85,,,80,5000,voice
,,,0.85,0.85,,,80,5000,voice
#Friendly,,,0.85,0.85,,,80,5000,voice
friendly_die,,null.wav,0.85,0.85,,,80,5000,voice
friendly_shot,,null.wav,0.85,0.85,,,80,5000,voice
,,,0.85,0.85,,,80,5000,voice
#Smartass,,,0.85,0.85,,,80,5000,voice
smartass_die,,null.wav,0.85,0.85,,,80,5000,voice
smartass_shot,,null.wav,0.85,0.85,,,80,5000,voice
,,,0.85,0.85,,,80,5000,voice
#Trained,,,0.85,0.85,,,80,5000,voice
trained_die,,null.wav,0.85,0.85,,,80,5000,voice
trained_shot,,null.wav,0.85,0.85,,,80,5000,voice
,,,0.85,0.85,,,80,5000,voice,,,,,
#German,,,0.85,0.85,,,80,5000,voice,,,,,
german_death,1,german/die01.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_death,2,german/die02.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_death,3,voiceovers/stalingrad/german1_line_120.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_death,4,voiceovers/stalingrad/german1_line_117.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_death,5,voiceovers/stalingrad/german1_line_119.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_enemy_sighted,1,voiceovers/stalingrad/german1_line_103.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_enemy_sighted,2,voiceovers/stalingrad/german1_line_87.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_enemy_sighted,3,voiceovers/stalingrad/german1_line_83.wav,0.85,0.85,,,80,5000,voice,streamed,,,,stalingrad stalingrad_nolight
german_pain,1,voiceovers/stalingrad/german1_line_118.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_pain,2,german/pain02.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,1,german/FallBack.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,2,german/CoverFire.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,3,german/FireAtWill.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,4,german/CoverMe.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,5,german/FireMyCommand.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,6,german/FlankThem.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,7,german/CoverFire.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,8,german/MoveIn.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,9,german/ShortTaunt.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,10,german/SupressFire.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,11,voiceovers/stalingrad/german1_line_111.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,12,voiceovers/stalingrad/german1_line_91.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,13,voiceovers/stalingrad/german1_line_92.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,14,voiceovers/stalingrad/german1_line_110.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,15,voiceovers/stalingrad/german1_line_104.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,16,voiceovers/stalingrad/german1_line_83.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,17,voiceovers/stalingrad/german1_line_100.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,18,voiceovers/stalingrad/german1_line_115.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,19,voiceovers/stalingrad/german1_line_106.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,20,voiceovers/stalingrad/german1_line_105.wav,0.85,0.85,,,80,5000,voice,streamed
german_random_chatter,21,voiceovers/stalingrad/german1_line_84.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,22,voiceovers/stalingrad/german1_line_94.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,23,voiceovers/stalingrad/german1_line_109.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,24,voiceovers/stalingrad/german1_line_114.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,25,voiceovers/stalingrad/german1_line_95.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,26,voiceovers/stalingrad/german1_line_99.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,27,voiceovers/stalingrad/german1_line_97.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,28,voiceovers/stalingrad/german1_line_98.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,29,voiceovers/stalingrad/german1_line_96.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,30,voiceovers/stalingrad/german1_line_107.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,31,voiceovers/stalingrad/german1_line_108.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_random_chatter,32,voiceovers/stalingrad/german1_line_112.wav,0.85,0.85,,,80,5000,voice,streamed,,,,stalingrad stalingrad_nolight
german_random_chatter,33,voiceovers/stalingrad/german1_line_113.wav,0.85,0.85,,,80,5000,voice,streamed,,,,stalingrad stalingrad_nolight
german_random_chatter,34,null.wav,0.85,0.85,,,80,5000,voice,,34,,,
german_fire_in_the_hole,1,german/FireInHole.wav,0.85,0.85,,,80,5000,voice,streamed,,,,
german_fire_in_the_hole,2,voiceovers/stalingrad/german1_line_88.wav,0.85,0.85,,,80,5000,voice,streamed,,,,stalingrad stalingrad_nolight
german_melee_charge,1,german/pain02.wav,0.85,0.85,,,80,5000,voice,streamed,,,,,
german_melee_charge,2,voiceovers/stalingrad/german1_line_112.wav,0.85,0.85,,,80,5000,voice,streamed,,,,,
german_melee_attack,1,german/pain02.wav,0.85,0.85,,,80,5000,voice,streamed,,,,,
german_melee_attack,2,voiceovers/stalingrad/german1_line_118.wav,0.85,0.85,,,80,5000,voice,streamed,,,,,
,,,0.85,0.85,,,80,5000,voice,,,,,,
#Chateau,,,0.85,0.85,,,80,5000,voice,,,,,,
,,,0.85,0.85,,,80,5000,voice,,,,,,
chateau_moody_didntseeme,,voiceovers/us/chateau/Chateau_Moody_081.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_MOODY_DIDNTSEEME
chateau_moody_inbighouse,,voiceovers/us/chateau/Chateau_Moody_082.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_MOODY_INBIGHOUSE
,,,1,1,,,80,5000,voice,,,,,,
chateau_foley_letshope,,voiceovers/us/chateau/Chateau_Foley_092.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_FOLEY_LETSHOPE
chateau_foley_theplan,,voiceovers/us/chateau/Chateau_Foley_093alt2.wav,0.85,0.85,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_FOLEY_THEPLAN
chateau_foley_catchbreath,,voiceovers/us/chateau/Chateau_Foley_094alt.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_FOLEY_CATCHBREATH
chateau_foley_entry,,voiceovers/us/chateau/Chateau_Foley_095.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_FOLEY_ENTRY
chateau_foley_blowdoors,,voiceovers/us/chateau/Chateau_Foley_096.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_FOLEY_BLOWDOORS
chateau_foley_ingram,,voiceovers/us/chateau/Chateau_Foley_097.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_FOLEY_INGRAM
chateau_foley_helpprice,,voiceovers/us/chateau/Chateau_Foley_098.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_FOLEY_HELPPRICE
chateau_foley_pilein,,voiceovers/us/chateau/Chateau_Foley_099.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_FOLEY_PILEIN
chateau_foley_backforhim,,voiceovers/us/chateau/Chateau_Foley_100alt4.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_FOLEY_BACKFORHIM
,,,1,1,,,80,5000,voice,,,,,,
chateau_price_goodness,,voiceovers/us/chateau/Chateau_Price_008.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_PRICE_GOODNESS
chateau_price_movedtocamp,,voiceovers/us/chateau/Chateau_Price_009alt.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_PRICE_MOVEDTOCAMP
,,,1,1,,,80,5000,voice,,,,,,
chateau_brooks_truckoutfront,,voiceovers/us/chateau/Chateau_Brooks_001alt.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_BROOKS_TRUCKOUTFRONT
chateau_brooks_whataboutingram,,voiceovers/us/chateau/Chateau_Brooks_002.wav,1,1,,,80,5000,voice,streamed,,,master,chateau,SUBTITLE_CHATEAU_BROOKS_WHATABOUTINGRAM
,,,1,1,,,80,5000,voice,,,,,,
#US,,,0.85,0.85,,,80,5000,voice,,,,,,
allied_pain,1,allied/pain01.wav,0.85,0.85,,,80,5000,voice,streamed,,,,,
allied_pain,2,allied/pain02.wav,0.85,0.85,,,80,5000,voice,streamed,,,,,
allied_pain,3,allied/pain03.wav,0.85,0.85,,,80,5000,voice,streamed,,,,,
allied_pain,4,allied/pain04.wav,0.85,0.85,,,80,5000,voice,streamed,,,,,
allied_pain,5,allied/pain05.wav,0.85,0.85,,,80,5000,voice,streamed,,,,,
allied_pain,6,allied/pain06.wav,0.85,0.85,,,80,5000,voice,streamed
allied_pain,7,allied/pain07.wav,0.85,0.85,,,80,5000,voice,streamed
allied_pain,8,allied/pain08.wav,0.85,0.85,,,80,5000,voice,streamed
allied_pain,9,allied/pain09.wav,0.85,0.85,,,80,5000,voice,streamed
allied_pain,10,allied/pain10.wav,0.85,0.85,,,80,5000,voice,streamed
allied_pain,11,allied/pain11.wav,0.85,0.85,,,80,5000,voice,streamed
allied_pain,12,allied/pain12.wav,0.85,0.85,,,80,5000,voice,streamed
allied_pain,13,allied/pain13.wav,0.85,0.85,,,80,5000,voice,streamed
allied_pain,14,allied/pain14.wav,0.85,0.85,,,80,5000,voice,streamed
allied_pain,15,allied/pain15.wav,0.85,0.85,,,80,5000,voice,streamed
allied_pain,16,allied/pain16.wav,0.85,0.85,,,80,5000,voice,streamed
allied_enemy_sighted,1,null.wav,0.85,0.85,,,80,5000,voice,
allied_death,1,allied/death01.wav,0.85,0.85,,,80,5000,voice,streamed
allied_death,2,allied/death02.wav,0.85,0.85,,,80,5000,voice,streamed
allied_death,3,allied/death03.wav,0.85,0.85,,,80,5000,voice,streamed
